raw_code,link_count,registry_classification,routing_classification,canonical_code,is_core_alias,canonical_name,parent_code,root_code,wiktionary_section,parent_chain_json,components_json,source_language_counts_json,example_1_source_lang,example_1_source_word,example_1_source_pos,example_1_source_id,example_1_target_word,example_1_target_label,example_1_anchor,example_2_source_lang,example_2_source_word,example_2_source_pos,example_2_source_id,example_2_target_word,example_2_target_label,example_2_anchor,example_3_source_lang,example_3_source_word,example_3_source_pos,example_3_source_id,example_3_target_word,example_3_target_label,example_3_anchor
cmn,3571,full_language,,cmn,false,Mandarin,,,,[],[],"{""ca"": 4, ""cs"": 3, ""da"": 1, ""de"": 7, ""en"": 3283, ""eo"": 6, ""es"": 22, ""fi"": 19, ""fr"": 25, ""hu"": 7, ""id"": 11, ""it"": 7, ""la"": 1, ""nl"": 4, ""pl"": 7, ""pt"": 19, ""ro"": 2, ""ru"": 43, ""sv"": 3, ""tr"": 3, ""uk"": 3, ""vi"": 91}",fr,li,noun,15505,里,,,fr,Canton,name,16884,廣東,,,fr,Pékin,name,21008,北京,,
la-new,3292,etymology_only,supported,la-new,false,New Latin,la,la,Latin,"[""la-new"", ""la""]",[],"{""ca"": 91, ""cs"": 17, ""da"": 42, ""de"": 120, ""el"": 31, ""en"": 1325, ""eo"": 49, ""es"": 198, ""fi"": 172, ""fr"": 156, ""gl"": 23, ""hu"": 94, ""id"": 150, ""it"": 198, ""la"": 16, ""nb"": 46, ""nl"": 122, ""pl"": 79, ""pt"": 129, ""ro"": 27, ""ru"": 54, ""sv"": 28, ""tr"": 11, ""uk"": 38, ""vi"": 76}",fr,national,adj,3260,nātiōnālis,,,fr,Amérique,name,5506,America,,,fr,suicide,noun,10805,suīcīdium,,
orv,3287,full_language,,orv,false,Old East Slavic,,,,[],[],"{""ca"": 2, ""cs"": 11, ""da"": 3, ""de"": 6, ""el"": 3, ""en"": 63, ""es"": 2, ""fi"": 70, ""fr"": 5, ""gl"": 2, ""hu"": 5, ""id"": 7, ""it"": 3, ""la"": 14, ""nb"": 10, ""nl"": 5, ""pl"": 50, ""pt"": 2, ""ro"": 83, ""ru"": 1773, ""sv"": 4, ""tr"": 3, ""uk"": 1159, ""vi"": 2}",fr,Ukraine,name,16157,оукраина,,,fr,tsar,noun,38446,цьсарь,,,fr,bièvre,noun,72279,бо́бръ,,
he,3008,full_language,,he,false,Hebrew,,,,[],[],"{""ca"": 46, ""cs"": 24, ""da"": 20, ""de"": 154, ""el"": 21, ""en"": 1533, ""eo"": 47, ""es"": 114, ""fi"": 34, ""fr"": 78, ""gl"": 17, ""hu"": 62, ""id"": 58, ""it"": 108, ""la"": 59, ""nb"": 14, ""nl"": 182, ""pl"": 98, ""pt"": 107, ""ro"": 36, ""ru"": 76, ""sv"": 38, ""tr"": 24, ""uk"": 37, ""vi"": 21}",fr,Jean,name,1302,יוחנן,,,fr,entre quatre yeux,adv,3728,בארבע עיניים,,,fr,samedi,noun,4022,שַׁבָּת,,
fa,2945,full_language,,fa,false,Persian,,,,[],[],"{""ca"": 36, ""cs"": 19, ""da"": 17, ""de"": 54, ""el"": 12, ""en"": 1007, ""eo"": 29, ""es"": 62, ""fi"": 41, ""fr"": 76, ""gl"": 20, ""hu"": 66, ""id"": 139, ""it"": 61, ""la"": 76, ""nb"": 17, ""nl"": 47, ""pl"": 56, ""pt"": 68, ""ro"": 236, ""ru"": 152, ""sv"": 24, ""tr"": 577, ""uk"": 50, ""vi"": 3}",fr,pied,noun,3540,پا,,,fr,Chine,name,4677,چینی,,,fr,con,noun,4769,کون,,
sh,2838,full_language,,sh,false,Serbo-Croatian,,,,[],[],"{""ca"": 3, ""cs"": 170, ""da"": 6, ""de"": 40, ""el"": 14, ""en"": 583, ""eo"": 10, ""es"": 5, ""fi"": 16, ""fr"": 20, ""gl"": 1, ""hu"": 257, ""id"": 8, ""it"": 36, ""la"": 31, ""nb"": 18, ""nl"": 11, ""pl"": 103, ""pt"": 13, ""ro"": 918, ""ru"": 323, ""sv"": 11, ""tr"": 21, ""uk"": 215, ""vi"": 5}",fr,le con de ta mère,intj,6776,u pičku materinu,,,fr,adieu,intj,17830,ади̏о,,,fr,ban,noun,20239,ban,bȃn,
zlw-ocs,2722,full_language,,zlw-ocs,false,Old Czech,,,,[],[],"{""cs"": 2590, ""de"": 9, ""en"": 7, ""es"": 2, ""fi"": 1, ""hu"": 1, ""it"": 1, ""nb"": 2, ""pl"": 64, ""pt"": 1, ""ru"": 22, ""sv"": 1, ""uk"": 21}",de,Pistole,noun,19964,píščala,,,de,Wenzel,name,29432,Venceslav,,,de,Stieglitz,noun,63960,stehlec,,
nn,2709,full_language,,nn,false,Norwegian Nynorsk,,,,[],[],"{""ca"": 1, ""da"": 221, ""de"": 52, ""en"": 787, ""es"": 2, ""fi"": 7, ""fr"": 3, ""gl"": 2, ""it"": 1, ""la"": 4, ""nb"": 977, ""nl"": 7, ""pl"": 3, ""pt"": 1, ""ru"": 9, ""sv"": 631, ""uk"": 1}",fr,entre la peste et le choléra,prep_phrase,42266,mellom pest og kolera,,,fr,renne,noun,55250,rein,,,fr,rorqual,noun,98961,røyrkval,,
nds,2661,full_language,,nds,false,Low German,,,,[],[],"{""ca"": 2, ""cs"": 1, ""da"": 178, ""de"": 579, ""en"": 1298, ""eo"": 1, ""es"": 4, ""fi"": 12, ""fr"": 15, ""hu"": 1, ""it"": 2, ""la"": 4, ""nb"": 149, ""nl"": 204, ""pl"": 9, ""pt"": 1, ""ro"": 1, ""ru"": 11, ""sv"": 188, ""uk"": 1}",fr,cloche,noun,20707,Klock,,,fr,cliché,noun,23729,klikken,,,fr,patte,noun,27291,pedden,,
sco,2499,full_language,,sco,false,Scots,,,,[],[],"{""ca"": 2, ""da"": 2, ""de"": 16, ""en"": 2417, ""eo"": 6, ""es"": 1, ""fr"": 2, ""id"": 1, ""it"": 3, ""la"": 9, ""nb"": 7, ""nl"": 13, ""pl"": 1, ""pt"": 1, ""ro"": 1, ""sv"": 17}",fr,tas,noun,9553,dass,,,fr,raid,noun,23520,raid,,,de,zusammen,adv,929,samin,,
oc,2354,full_language,,oc,false,Occitan,,,,[],[],"{""ca"": 769, ""da"": 2, ""de"": 5, ""el"": 4, ""en"": 260, ""eo"": 5, ""es"": 140, ""fi"": 1, ""fr"": 868, ""gl"": 50, ""hu"": 1, ""id"": 4, ""it"": 79, ""la"": 2, ""nl"": 4, ""pl"": 9, ""pt"": 103, ""ro"": 42, ""ru"": 1, ""sv"": 4, ""tr"": 1}",fr,et,conj,10,e,,,fr,vous,pron,142,vosautres,,,fr,nous,pron,200,nosautres,,
no,2348,full_language,,no,false,Norwegian,,,,[],[],"{""ca"": 1, ""cs"": 1, ""da"": 407, ""de"": 90, ""el"": 1, ""en"": 1284, ""eo"": 4, ""es"": 7, ""fi"": 60, ""fr"": 25, ""gl"": 1, ""hu"": 1, ""id"": 4, ""it"": 4, ""la"": 7, ""nb"": 16, ""nl"": 54, ""pl"": 1, ""pt"": 3, ""ro"": 1, ""ru"": 10, ""sv"": 363, ""tr"": 1, ""vi"": 2}",fr,lieu,noun,1033,lyr,,,fr,barre,noun,8604,berling,,,fr,canard,noun,16634,kane,,
jv,2245,full_language,,jv,false,Javanese,,,,[],[],"{""cs"": 1, ""de"": 2, ""en"": 48, ""eo"": 1, ""fi"": 4, ""fr"": 3, ""hu"": 1, ""id"": 2144, ""it"": 3, ""nb"": 1, ""nl"": 29, ""pl"": 2, ""pt"": 1, ""ro"": 1, ""ru"": 1, ""vi"": 3}",fr,jonque,noun,92004,ꦗꦺꦴꦁ,,,fr,batik,noun,104994,bathik,,,fr,gourami,noun,134249,ꦒꦸꦫꦩꦶ,,
osp,2202,full_language,,osp,false,Old Spanish,,,,[],[],"{""ca"": 11, ""de"": 6, ""el"": 1, ""en"": 67, ""es"": 1952, ""fr"": 15, ""gl"": 43, ""hu"": 1, ""id"": 5, ""it"": 21, ""la"": 1, ""nb"": 3, ""nl"": 8, ""pl"": 5, ""pt"": 51, ""ro"": 8, ""ru"": 2, ""sv"": 1, ""tr"": 1}",fr,d'où,adv,405,do,,,fr,hasard,noun,7847,azar,,,fr,couper,verb,9708,golpar,,
gkm,2185,etymology_only,external,gkm,false,Byzantine Greek,grc,grc,Ancient Greek,"[""gkm"", ""grc""]",[],"{""ca"": 19, ""cs"": 4, ""da"": 6, ""de"": 16, ""el"": 1310, ""en"": 235, ""eo"": 6, ""es"": 40, ""fi"": 9, ""fr"": 37, ""gl"": 7, ""hu"": 17, ""id"": 19, ""it"": 86, ""la"": 37, ""nb"": 6, ""nl"": 18, ""pl"": 18, ""pt"": 31, ""ro"": 86, ""ru"": 51, ""sv"": 3, ""tr"": 86, ""uk"": 38}",fr,pape,noun,8323,παπᾶς,,,fr,tapis,noun,14216,ταπήτιον,,,fr,riz,noun,14607,ὄρυζα,,
odt,2185,full_language,,odt,false,Old Dutch,,,,[],[],"{""ca"": 3, ""cs"": 1, ""da"": 3, ""de"": 41, ""en"": 91, ""eo"": 1, ""es"": 2, ""fr"": 20, ""gl"": 2, ""id"": 74, ""it"": 5, ""la"": 2, ""nb"": 8, ""nl"": 1921, ""pl"": 4, ""pt"": 4, ""ro"": 1, ""tr"": 2}",fr,étape,noun,7072,stapul,,,fr,trompe,noun,13246,drumba,,,fr,mignon,adj,13884,minna,,
xno,2155,etymology_only,external,xno,false,Anglo-Norman,fro-nor,fro,Old French,"[""xno"", ""fro-nor"", ""fro""]",[],"{""en"": 2087, ""eo"": 1, ""fr"": 10, ""gl"": 1, ""id"": 34, ""la"": 3, ""nb"": 1, ""nl"": 5, ""pl"": 8, ""pt"": 1, ""ru"": 1, ""sv"": 2, ""uk"": 1}",fr,bateau,noun,8458,bat,,,fr,garniture,noun,48483,warnesture,,,fr,taquet,noun,54539,estaque,,
stq,2139,full_language,,stq,false,Saterland Frisian,,,,[],[],"{""ca"": 1, ""da"": 2, ""de"": 88, ""en"": 1974, ""fr"": 4, ""it"": 1, ""la"": 2, ""nb"": 1, ""nl"": 44, ""sv"": 22}",fr,loupe,noun,31526,lobbe,,,fr,buron,noun,94704,Búur,,,fr,gâtine,noun,104729,Wüüste,,
ga,2051,full_language,,ga,false,Irish,,,,[],[],"{""ca"": 8, ""cs"": 3, ""da"": 7, ""de"": 13, ""el"": 3, ""en"": 1810, ""eo"": 13, ""es"": 23, ""fi"": 5, ""fr"": 30, ""gl"": 26, ""id"": 2, ""it"": 18, ""la"": 40, ""nb"": 1, ""nl"": 4, ""pl"": 5, ""pt"": 10, ""ru"": 16, ""sv"": 8, ""tr"": 2, ""uk"": 4}",fr,quinze jours,noun,11937,coicís,,,fr,Brian,name,17834,Brian,,,fr,Toulon,name,18341,toll,,
grc-koi,1986,etymology_only,external,grc-koi,false,Koine Greek,grc,grc,Ancient Greek,"[""grc-koi"", ""grc""]",[],"{""ca"": 3, ""cs"": 2, ""da"": 2, ""de"": 13, ""el"": 1473, ""en"": 234, ""eo"": 5, ""es"": 14, ""fi"": 12, ""fr"": 17, ""gl"": 1, ""hu"": 2, ""id"": 5, ""it"": 16, ""la"": 66, ""nb"": 11, ""nl"": 23, ""pl"": 10, ""pt"": 10, ""ro"": 10, ""ru"": 26, ""sv"": 9, ""tr"": 6, ""uk"": 16}",fr,Michel,name,4457,Μιχαήλ,Μῐχᾱήλ,,fr,dôme,noun,27411,δῶμα,,,fr,rabbin,noun,36421,ῥαββί,,
yi,1979,full_language,,yi,false,Yiddish,,,,[],[],"{""ca"": 2, ""cs"": 9, ""da"": 7, ""de"": 307, ""el"": 2, ""en"": 1034, ""eo"": 238, ""es"": 5, ""fi"": 5, ""fr"": 18, ""hu"": 46, ""id"": 5, ""it"": 3, ""nb"": 5, ""nl"": 152, ""pl"": 45, ""pt"": 8, ""ro"": 13, ""ru"": 38, ""sv"": 17, ""uk"": 20}",fr,entre quatre yeux,adv,3728,צווישן פֿיר אויגן,,,fr,bagel,noun,62641,בייגל,,,fr,yiddish,adj,63534,ייִדיש,,
bg,1872,full_language,,bg,false,Bulgarian,,,,[],[],"{""ca"": 1, ""cs"": 27, ""da"": 3, ""de"": 10, ""el"": 17, ""en"": 286, ""eo"": 4, ""es"": 1, ""fi"": 1, ""fr"": 3, ""hu"": 48, ""id"": 1, ""it"": 3, ""la"": 15, ""nb"": 1, ""pl"": 39, ""pt"": 1, ""ro"": 915, ""ru"": 279, ""sv"": 3, ""tr"": 34, ""uk"": 175, ""vi"": 5}",fr,au revoir,intj,7159,довиждане,,,fr,élan,noun,21952,еле́н,,,fr,variole,noun,49486,вариола,,
mul,1848,full_language,,mul,false,Translingual,,,,[],[],"{""ca"": 1, ""da"": 1, ""de"": 25, ""el"": 107, ""en"": 1123, ""eo"": 3, ""es"": 34, ""fi"": 3, ""fr"": 64, ""id"": 2, ""it"": 232, ""la"": 6, ""nl"": 11, ""pt"": 5, ""ru"": 229, ""tr"": 1, ""vi"": 1}",fr,passe-fleur,noun,13798,Passiflora,,,fr,molle,noun,33732,Molle,,,fr,brome,noun,54831,Bromus,,
got,1805,full_language,,got,false,Gothic,,,,[],[],"{""ca"": 18, ""cs"": 10, ""da"": 131, ""de"": 185, ""el"": 4, ""en"": 925, ""es"": 30, ""fi"": 22, ""fr"": 36, ""gl"": 37, ""hu"": 1, ""it"": 12, ""la"": 110, ""nb"": 22, ""nl"": 68, ""pl"": 8, ""pt"": 28, ""ro"": 7, ""ru"": 45, ""sv"": 91, ""uk"": 15}",fr,avoir,verb,376,𐌷𐌰𐌱𐌰𐌽,,,fr,laisser,verb,2798,𐌻𐌰𐌲𐌾𐌰𐌽,,,fr,mauvais,adj,3617,𐌱𐌰𐌻𐍅𐌰𐍅𐌴𐍃𐌴𐌹,,
nds-de,1713,etymology_only,external,nds-de,false,German Low German,nds,nds,Low German,"[""nds-de"", ""nds""]",[],"{""ca"": 2, ""da"": 28, ""de"": 273, ""en"": 1221, ""es"": 1, ""fi"": 2, ""fr"": 8, ""la"": 1, ""nb"": 74, ""nl"": 83, ""pl"": 4, ""sv"": 16}",fr,if,noun,21425,Iev,,,fr,gazon,noun,29216,Waas,,,fr,renifler,verb,66103,Niff,,
hi,1701,full_language,,hi,false,Hindi,,,,[],[],"{""ca"": 9, ""cs"": 4, ""da"": 3, ""de"": 21, ""el"": 3, ""en"": 1318, ""eo"": 14, ""es"": 22, ""fi"": 36, ""fr"": 23, ""hu"": 19, ""id"": 71, ""it"": 27, ""la"": 5, ""nb"": 7, ""nl"": 24, ""pl"": 16, ""pt"": 26, ""ro"": 7, ""ru"": 24, ""sv"": 10, ""tr"": 5, ""uk"": 4, ""vi"": 3}",fr,pyjama,noun,33077,पैजामा,,,fr,punch,noun,36698,पाँच,,,fr,chai,noun,49612,चाय,,
gmq-oda,1700,full_language,,gmq-oda,false,Old Danish,,,,[],[],"{""da"": 1453, ""de"": 3, ""en"": 59, ""es"": 1, ""fi"": 7, ""fr"": 2, ""gl"": 1, ""la"": 1, ""nb"": 123, ""pl"": 1, ""pt"": 1, ""ro"": 1, ""sv"": 47}",fr,Copenhague,name,31864,Køpmannæhafn,,,fr,bréchet,noun,101037,bryske,,,de,Kopenhagen,name,21317,Køpmenhafn,Køp(m)enhafn,
lt,1683,full_language,,lt,false,Lithuanian,,,,[],[],"{""cs"": 18, ""da"": 15, ""de"": 67, ""el"": 4, ""en"": 747, ""eo"": 13, ""es"": 2, ""fi"": 169, ""fr"": 7, ""gl"": 2, ""hu"": 5, ""it"": 5, ""la"": 307, ""nb"": 11, ""nl"": 21, ""pl"": 50, ""ro"": 5, ""ru"": 168, ""sv"": 14, ""tr"": 2, ""uk"": 50, ""vi"": 1}",fr,pied,noun,3540,pėda,,,fr,salon,noun,6934,sala,,,fr,cracher,verb,27891,kregeti,,
fa-cls,1646,etymology_only,external,fa-cls,false,Classical Persian,fa,fa,Persian,"[""fa-cls"", ""fa""]",[],"{""ca"": 2, ""cs"": 8, ""da"": 4, ""de"": 9, ""el"": 90, ""en"": 589, ""eo"": 1, ""es"": 19, ""fi"": 2, ""fr"": 28, ""gl"": 1, ""hu"": 3, ""id"": 118, ""it"": 13, ""la"": 16, ""nb"": 4, ""nl"": 13, ""pl"": 12, ""pt"": 16, ""ro"": 25, ""ru"": 33, ""sv"": 4, ""tr"": 622, ""uk"": 13, ""vi"": 1}",fr,échec,noun,9280,شاه,,,fr,Inde,name,9847,هِنْد,,,fr,Pars,name,12411,پَارْس,,
scn,1615,full_language,,scn,false,Sicilian,,,,[],[],"{""ca"": 58, ""de"": 4, ""el"": 13, ""en"": 163, ""eo"": 2, ""es"": 93, ""fr"": 54, ""gl"": 43, ""id"": 1, ""it"": 1036, ""la"": 7, ""nl"": 1, ""pl"": 1, ""pt"": 81, ""ro"": 54, ""tr"": 4}",fr,et,conj,10,e,,,fr,du,contraction,58,dû,,,fr,être,verb,218,èssiri,,
et,1606,full_language,,et,false,Estonian,,,,[],[],"{""da"": 1, ""de"": 14, ""en"": 68, ""eo"": 2, ""es"": 1, ""fi"": 1376, ""hu"": 100, ""nb"": 17, ""nl"": 2, ""pl"": 1, ""ru"": 12, ""sv"": 10, ""tr"": 1, ""uk"": 1}",de,König,noun,2873,kuningas,,,de,Teig,noun,25741,taigen,,,de,Keks,noun,26646,keeks,,
eo,1595,full_language,,eo,false,Esperanto,,,,[],[],"{""ca"": 1, ""da"": 1, ""de"": 2, ""el"": 2, ""en"": 27, ""eo"": 1544, ""es"": 1, ""fi"": 1, ""id"": 1, ""it"": 2, ""nb"": 1, ""nl"": 3, ""pl"": 1, ""pt"": 1, ""ro"": 2, ""ru"": 1, ""sv"": 2, ""tr"": 1, ""uk"": 1}",el,εσπεράντο,noun,25261,Esperanto,,,el,Εσπεράντο,noun,83028,Esperanto,,,de,scheinen,verb,7219,ŝajni,,
cy,1568,full_language,,cy,false,Welsh,,,,[],[],"{""ca"": 12, ""cs"": 4, ""da"": 6, ""de"": 15, ""en"": 1195, ""eo"": 10, ""es"": 17, ""fi"": 2, ""fr"": 44, ""gl"": 55, ""id"": 2, ""it"": 10, ""la"": 150, ""nb"": 3, ""nl"": 5, ""pl"": 3, ""pt"": 10, ""ro"": 2, ""ru"": 13, ""sv"": 6, ""uk"": 3, ""vi"": 1}",fr,tas,noun,9553,dâs,,,fr,mine,noun,11149,mwyn,,,fr,quinze jours,noun,11937,pythefnos,,
,1495,empty_anchor_fallback,,,false,,,,,[],[],"{""ca"": 1, ""da"": 1, ""de"": 15, ""el"": 1, ""en"": 333, ""eo"": 2, ""es"": 6, ""fr"": 5, ""gl"": 1, ""hu"": 1067, ""id"": 2, ""it"": 2, ""la"": 8, ""nl"": 4, ""pt"": 4, ""ro"": 2, ""sv"": 7, ""tr"": 19, ""uk"": 9, ""vi"": 6}",fr,pile,noun,16169,pīla,,pillar-pier-Latin,fr,ris,noun,27576,reef,,Etymology 2,fr,méfier,verb,28498,fier,,Etymology_2_2
osx,1494,full_language,,osx,false,Old Saxon,,,,[],[],"{""da"": 203, ""de"": 360, ""en"": 429, ""es"": 2, ""fi"": 22, ""fr"": 26, ""id"": 1, ""it"": 6, ""la"": 16, ""nb"": 66, ""nl"": 117, ""pl"": 3, ""pt"": 2, ""ru"": 1, ""sv"": 240}",fr,trop,adv,602,thorp,,,fr,mauvais,adj,3617,balowīso,,,fr,mignon,adj,13884,minnia,,
zlw-opl,1432,full_language,,zlw-opl,false,Old Polish,,,,[],[],"{""cs"": 9, ""da"": 1, ""de"": 9, ""en"": 30, ""es"": 1, ""la"": 3, ""nl"": 1, ""pl"": 1224, ""pt"": 1, ""ro"": 6, ""ru"": 60, ""uk"": 87}",de,Pole,noun,19935,polanín,,,de,Warschau,name,21086,Warszewa,,,de,Schlesien,name,26398,ślęg,,
sk,1336,full_language,,sk,false,Slovak,,,,[],[],"{""cs"": 208, ""de"": 27, ""el"": 4, ""en"": 369, ""eo"": 3, ""fi"": 4, ""fr"": 2, ""gl"": 1, ""hu"": 150, ""id"": 1, ""it"": 1, ""la"": 3, ""nb"": 5, ""nl"": 3, ""pl"": 206, ""pt"": 3, ""ro"": 35, ""ru"": 144, ""sv"": 5, ""tr"": 1, ""uk"": 161}",fr,Kosice,name,123619,Košice,,,fr,Košice,name,145854,Košice,,,el,τον,article,41,ten,,
fo,1270,full_language,,fo,false,Faroese,,,,[],[],"{""da"": 93, ""de"": 39, ""en"": 711, ""es"": 4, ""fi"": 5, ""fr"": 4, ""gl"": 1, ""nb"": 273, ""nl"": 13, ""pl"": 2, ""ru"": 3, ""sv"": 121, ""uk"": 1}",fr,saisir,verb,13896,saka,,,fr,skua,noun,156880,skúgvur,,,fr,gorfou,noun,164046,geirfuglur,,
sq,1264,full_language,,sq,false,Albanian,,,,[],[],"{""cs"": 3, ""da"": 5, ""de"": 33, ""el"": 47, ""en"": 657, ""eo"": 1, ""es"": 2, ""fi"": 1, ""fr"": 8, ""gl"": 1, ""hu"": 4, ""it"": 46, ""la"": 124, ""nb"": 3, ""nl"": 10, ""pl"": 4, ""pt"": 5, ""ro"": 271, ""ru"": 11, ""sv"": 6, ""tr"": 15, ""uk"": 5, ""vi"": 2}",fr,gratter,verb,31283,gërresë,,,fr,Tirana,name,81012,Tirana,,,fr,Lipa,name,103224,Lipa,,
az,1187,full_language,,az,false,Azerbaijani,,,,[],[],"{""en"": 60, ""eo"": 1, ""fi"": 1, ""fr"": 5, ""hu"": 6, ""id"": 1, ""pl"": 2, ""pt"": 1, ""ro"": 5, ""ru"": 44, ""tr"": 1048, ""uk"": 12, ""vi"": 1}",fr,Alat,name,95634,Ələt,,,fr,koumis,noun,344423,qımız,,,fr,eltchi,noun,388980,elçi,ایلچی,
rup,1110,full_language,,rup,false,Aromanian,,,,[],[],"{""ca"": 3, ""cs"": 2, ""el"": 14, ""en"": 7, ""es"": 3, ""fr"": 12, ""gl"": 1, ""it"": 11, ""la"": 1, ""pt"": 6, ""ro"": 1047, ""uk"": 3}",fr,être,verb,218,escu,,,fr,autre,adj,445,altu,,,fr,voir,verb,483,ved,,
hy,1108,full_language,,hy,false,Armenian,,,,[],[],"{""ca"": 2, ""cs"": 2, ""da"": 1, ""de"": 7, ""el"": 18, ""en"": 692, ""eo"": 4, ""es"": 2, ""fi"": 3, ""fr"": 20, ""hu"": 3, ""id"": 1, ""it"": 6, ""la"": 19, ""nb"": 1, ""nl"": 3, ""ro"": 23, ""ru"": 131, ""sv"": 2, ""tr"": 165, ""uk"": 3}",fr,élan,noun,21952,եղնիկ,,,fr,tambour,noun,30645,տաւիղ,,,fr,Aznavour,name,49554,Ազնավուրյան,,
zh,1105,full_language,,zh,false,Chinese,,,,[],[],"{""ca"": 1, ""cs"": 2, ""da"": 1, ""de"": 7, ""el"": 3, ""en"": 359, ""eo"": 7, ""es"": 5, ""fi"": 2, ""fr"": 20, ""hu"": 2, ""id"": 64, ""it"": 4, ""la"": 2, ""nb"": 1, ""nl"": 4, ""pl"": 4, ""pt"": 4, ""ro"": 2, ""ru"": 21, ""sv"": 4, ""tr"": 10, ""uk"": 2, ""vi"": 574}",fr,dan,noun,14366,段,,,fr,toutou,noun,49538,嘟嘟,,,fr,Bo'ao,name,51983,博鳌,,
hbo,1104,etymology_only,external,hbo,false,Biblical Hebrew,he,he,Hebrew,"[""hbo"", ""he""]",[],"{""ca"": 8, ""cs"": 7, ""da"": 4, ""de"": 26, ""el"": 26, ""en"": 278, ""eo"": 13, ""es"": 27, ""fi"": 135, ""fr"": 23, ""gl"": 4, ""hu"": 4, ""id"": 25, ""it"": 77, ""la"": 209, ""nb"": 53, ""nl"": 59, ""pl"": 31, ""pt"": 19, ""ro"": 9, ""ru"": 35, ""sv"": 10, ""tr"": 6, ""uk"": 14, ""vi"": 2}",fr,Michel,name,4457,מִיכָאֵל,,,fr,Jacques,name,5495,יַעֲקֹב,,,fr,amen,intj,31797,אָמֵן,,
krl,1096,full_language,,krl,false,Karelian,,,,[],[],"{""en"": 3, ""fi"": 1077, ""hu"": 3, ""ru"": 12, ""sv"": 1}",en,purga,noun,593161,purgu,,,en,Sandarmokh,name,1392694,Sandarmoh,,,en,akja,noun,1467981,ahkivo,,
ofs,1090,full_language,,ofs,false,Old Frisian,,,,[],[],"{""da"": 11, ""de"": 33, ""en"": 344, ""fi"": 9, ""fr"": 14, ""id"": 2, ""la"": 2, ""nb"": 4, ""nl"": 657, ""ru"": 2, ""sv"": 12}",fr,choisir,verb,5897,kēra,,,fr,barre,noun,8604,ber,,,fr,bague,noun,20997,bāg,,
kaw,976,full_language,,kaw,false,Old Javanese,,,,[],[],"{""de"": 1, ""en"": 20, ""fr"": 1, ""id"": 944, ""it"": 1, ""nb"": 1, ""nl"": 7, ""sv"": 1}",fr,jonque,noun,92004,joṅ,,,de,Dschunke,noun,130018,joṅ,,,it,giunca,noun,139900,joṅ,,
ms-cla,950,etymology_only,external,ms-cla,false,Classical Malay,ms,ms,Malay,"[""ms-cla"", ""ms""]",[],"{""id"": 948, ""nl"": 2}",nl,lila,noun,26450,ليلا,,,nl,atjar,noun,82856,اچر,,,id,yang,conj,0,يڠ,,
pro,927,full_language,,pro,false,Old Occitan,,,,[],[],"{""ca"": 33, ""cs"": 1, ""da"": 1, ""de"": 3, ""el"": 1, ""en"": 181, ""es"": 106, ""fi"": 3, ""fr"": 193, ""gl"": 95, ""hu"": 2, ""id"": 16, ""it"": 142, ""la"": 5, ""nb"": 4, ""nl"": 13, ""pl"": 15, ""pt"": 101, ""ro"": 9, ""ru"": 1, ""uk"": 2}",fr,son,noun,178,segon,,,fr,selon,prep,1051,segon,,,fr,truc,noun,2072,truc,,
roa-oca,899,full_language,,roa-oca,false,Old Catalan,,,,[],[],"{""ca"": 826, ""en"": 13, ""es"": 23, ""fi"": 1, ""fr"": 7, ""gl"": 8, ""it"": 2, ""la"": 1, ""pt"": 13, ""ro"": 5}",fr,puis,verb,821,puix,,,fr,pouvoir,verb,1219,puix,,,fr,papier,noun,6123,paper,,
gd,869,full_language,,gd,false,Scottish Gaelic,,,,[],[],"{""da"": 1, ""de"": 4, ""el"": 1, ""en"": 814, ""eo"": 1, ""es"": 2, ""fr"": 15, ""gl"": 3, ""hu"": 2, ""id"": 1, ""it"": 2, ""la"": 5, ""nb"": 5, ""nl"": 2, ""pl"": 2, ""pt"": 5, ""sv"": 1, ""tr"": 3}",fr,tas,noun,9553,dais,,,fr,clan,noun,15290,clann,,,fr,craindre,verb,18336,crith,,
la-vul,855,etymology_only,supported,la-vul,false,Vulgar Latin,la-cla,la,Latin,"[""la-vul"", ""la-cla"", ""la""]",[],"{""ca"": 115, ""cs"": 5, ""da"": 4, ""de"": 13, ""el"": 1, ""en"": 113, ""eo"": 2, ""es"": 109, ""fi"": 2, ""fr"": 107, ""gl"": 87, ""hu"": 4, ""id"": 14, ""it"": 97, ""la"": 4, ""nb"": 2, ""nl"": 12, ""pl"": 9, ""pt"": 94, ""ro"": 43, ""ru"": 5, ""sv"": 7, ""tr"": 3, ""uk"": 3}",fr,dans,prep,67,dē intus,,,fr,tout,adv,195,tōttus,,,fr,ils,pron,225,illī,,
csb,824,full_language,,csb,false,Kashubian,,,,[],[],"{""cs"": 20, ""de"": 2, ""en"": 24, ""hu"": 1, ""nb"": 1, ""pl"": 732, ""ru"": 33, ""sv"": 1, ""uk"": 10}",de,Glumse,noun,232067,glëmzda,,,de,Wruke,noun,325201,wrëk,,,en,may,verb,1508,mòc,,
